"Date","Price","Open","High","Low","Vol.","Change %"
"02/24/2020","11,957.00","12,140.45","12,140.45","11,939.55","1.39B","-2.08%"
"02/20/2020","12,211.30","12,242.25","12,288.90","12,202.75","1.72B","-0.30%"
"02/19/2020","12,248.20","12,197.90","12,256.20","12,155.25","1.72B","1.23%"
"02/18/2020","12,098.90","12,133.60","12,134.45","12,009.55","1.52B","-0.44%"
"02/17/2020","12,152.00","12,247.20","12,271.70","12,143.50","1.43B","-0.64%"
"02/14/2020","12,230.45","12,314.25","12,369.40","12,210.05","2.21B","-0.58%"
"02/13/2020","12,301.75","12,342.25","12,347.10","12,266.25","794.21M","-0.21%"
"02/12/2020","12,327.70","12,288.15","12,362.00","12,282.20","931.72M","0.67%"
"02/11/2020","12,246.20","12,260.20","12,317.70","12,237.80","826.64M","0.50%"
"02/10/2020","12,185.35","12,253.95","12,254.95","12,144.05","827.85M","-0.52%"
"02/07/2020","12,249.25","12,286.85","12,290.15","12,223.70","839.98M","-0.20%"
"02/06/2020","12,273.70","12,243.95","12,295.20","12,211.60","1.01B","0.51%"
"02/05/2020","12,212.00","12,121.05","12,219.95","12,071.90","1.10B","1.00%"
"02/04/2020","12,091.00","11,900.05","12,099.35","11,898.90","902.96M","2.29%"
"02/03/2020","11,820.30","11,736.60","11,864.30","11,719.25","1.03B","0.44%"
"02/01/2020","11,768.90","12,066.05","12,153.85","11,738.45","861.85B","-2.63%"
"01/31/2020","12,086.90","12,228.95","12,232.50","12,071.00","1.15B","-0.65%"
"01/30/2020","12,165.40","12,295.10","12,297.30","12,144.25","964.50M","-0.91%"
"01/29/2020","12,276.95","12,262.75","12,312.60","12,251.30","863.86M","0.60%"
"01/28/2020","12,203.20","12,292.40","12,311.00","12,175.80","912.99M","-0.48%"
"01/27/2020","12,262.65","12,336.75","12,363.15","12,249.45","750.30M","-1.00%"
"01/24/2020","12,386.95","12,307.25","12,410.80","12,282.70","937.24M","0.60%"
"01/23/2020","12,312.90","12,248.20","12,321.40","12,220.70","1.70B","0.67%"
"01/22/2020","12,230.85","12,335.10","12,341.10","12,213.65","1.08B","-0.46%"
"01/21/2020","12,287.25","12,314.45","12,349.40","12,279.50","1.26B","-0.45%"
"01/20/2020","12,343.20","12,544.40","12,544.40","12,335.10","1.06B","-1.03%"
"01/17/2020","12,471.15","12,445.75","12,500.95","12,439.15","1.71B","0.00%"
"01/16/2020","12,470.60","12,468.60","12,506.40","12,431.50","732.71M","0.09%"
"01/15/2020","12,458.85","12,458.30","12,470.35","12,392.55","974.97M","-0.08%"
"01/14/2020","12,468.55","12,442.60","12,480.45","12,417.70","838.40M","0.26%"
"01/13/2020","12,436.45","12,401.15","12,442.55","12,391.50","783.66M","0.62%"
"01/10/2020","12,359.70","12,372.00","12,412.95","12,316.60","939.48M","0.32%"
"01/09/2020","12,319.70","12,259.55","12,328.25","12,241.75","1.05B","1.55%"
"01/08/2020","12,131.45","12,034.40","12,145.00","12,026.80","948.96M","-0.19%"
"01/07/2020","12,154.95","12,174.65","12,255.75","12,106.30","736.05M","0.53%"
"01/06/2020","12,090.60","12,270.25","12,278.25","12,070.75","652.76M","-1.93%"
"01/03/2020","12,328.60","12,359.70","12,368.60","12,292.40","671.67M","-0.42%"
"01/02/2020","12,380.50","12,294.95","12,387.65","12,292.20","645.78M","0.83%"
"01/01/2020","12,279.05","12,299.85","12,320.75","12,263.20","446.25M","0.09%"
"12/31/2019","12,267.75","12,347.25","12,347.25","12,252.55","753.78M","-0.70%"
"12/30/2019","12,354.25","12,373.05","12,387.30","12,313.10","710.78M","0.08%"
"12/27/2019","12,344.60","12,273.95","12,355.65","12,259.35","711.18M","0.94%"
"12/26/2019","12,229.15","12,311.25","12,319.55","12,221.65","865.73M","-0.67%"
"12/24/2019","12,312.10","12,362.25","12,375.00","12,300.30","725.66M","-0.35%"
"12/23/2019","12,354.95","12,330.35","12,381.40","12,304.40","902.08M","-0.07%"
"12/20/2019","12,363.40","12,351.90","12,378.80","12,340.05","1.20B","0.16%"
"12/19/2019","12,343.85","12,306.70","12,352.65","12,280.35","1.01B","0.32%"
"12/18/2019","12,304.25","12,280.05","12,319.20","12,240.75","1.03B","0.45%"
"12/17/2019","12,248.95","12,173.40","12,266.15","12,160.90","972.56M","0.86%"
"12/16/2019","12,144.85","12,222.85","12,226.00","12,137.40","773.53M","-0.31%"
"12/13/2019","12,182.70","12,120.15","12,194.60","12,118.25","1.13B","0.97%"
"12/12/2019","12,065.85","12,037.95","12,099.05","12,026.40","1.06B","0.55%"
"12/11/2019","11,999.95","11,957.75","12,013.30","11,918.95","1.42B","0.45%"
"12/10/2019","11,945.80","12,046.40","12,049.35","11,935.00","1.22B","-0.73%"
"12/09/2019","12,033.30","12,041.25","12,082.25","11,987.30","1.12B","0.07%"
"12/06/2019","12,024.95","12,156.15","12,166.05","11,990.30","1.34B","-0.84%"
"12/05/2019","12,126.50","12,183.90","12,190.80","12,106.90","1.07B","-0.28%"
"12/04/2019","12,160.85","12,089.25","12,172.05","12,057.65","1.67B","0.37%"
"12/03/2019","12,115.80","12,196.15","12,196.90","12,079.15","1.56B","-0.49%"
"12/02/2019","12,175.15","12,255.40","12,255.50","12,147.70","2.43B","-0.06%"
"11/29/2019","12,182.60","12,275.95","12,277.30","12,145.60","1.60B","-0.78%"
"11/28/2019","12,278.45","12,246.75","12,286.60","12,216.35","1.57B","0.50%"
"11/27/2019","12,217.50","12,183.00","12,230.60","12,172.00","1.17B","0.55%"
"11/26/2019","12,150.70","12,230.95","12,255.15","12,117.60","2.95B","-0.34%"
"11/25/2019","12,192.65","12,039.95","12,203.15","12,037.30","1.30B","1.34%"
"11/22/2019","12,031.20","12,083.20","12,083.95","11,999.50","1.15B","-0.43%"
"11/21/2019","12,082.70","12,146.05","12,148.25","12,070.90","1.65B","-0.28%"
"11/20/2019","12,116.20","12,117.35","12,156.35","12,083.80","2.68B","0.51%"
"11/19/2019","12,054.70","12,041.40","12,071.95","12,000.85","1.91B","0.36%"
"11/18/2019","12,010.90","12,043.90","12,071.35","11,995.20","1.27B","-0.10%"
"11/15/2019","12,022.80","12,034.55","12,096.10","12,008.55","1.65B","0.18%"
"11/14/2019","12,001.10","11,998.10","12,029.45","11,935.85","1.38B","0.17%"
"11/13/2019","11,980.65","12,053.65","12,099.00","11,961.75","1.16B","-0.60%"
"11/11/2019","12,053.30","12,015.90","12,071.05","12,000.50","950.93M","0.07%"
"11/08/2019","12,044.85","12,133.05","12,173.95","12,026.40","1.33B","-0.89%"
"11/07/2019","12,152.95","12,160.25","12,161.60","12,090.35","1.05B","0.40%"
"11/06/2019","12,104.20","12,051.60","12,139.60","11,991.05","1.03B","0.40%"
"11/05/2019","12,056.15","12,119.35","12,123.80","12,004.15","1.04B","-0.27%"
"11/04/2019","12,089.15","12,084.15","12,140.60","12,056.35","1.25B","0.34%"
"11/01/2019","12,047.80","12,049.25","12,082.05","12,011.60","1.91B","0.09%"
"10/31/2019","12,037.25","12,050.35","12,099.10","12,014.35","2.13B","0.29%"
"10/30/2019","12,002.95","12,033.40","12,038.10","11,943.10","1.29B","0.51%"
"10/29/2019","11,942.05","11,796.40","11,961.75","11,779.75","1.60B","1.35%"
"10/27/2019","11,782.50","11,814.10","11,824.80","11,761.00","274.74B","0.41%"
"10/25/2019","11,734.35","11,794.50","11,795.35","11,641.95","1.47B","-0.03%"
"10/24/2019","11,738.25","11,817.45","11,836.35","11,690.85","1.68B","-0.21%"
"10/23/2019","11,762.45","11,758.85","11,812.95","11,713.90","1.05B","0.11%"
"10/22/2019","11,749.90","11,806.05","11,863.55","11,733.50","1.29B","-0.48%"
"10/18/2019","11,806.20","11,715.10","11,828.15","11,688.05","1.27B","0.75%"
"10/17/2019","11,718.35","11,592.60","11,730.25","11,567.30","1.27B","1.12%"
"10/16/2019","11,588.65","11,580.80","11,602.75","11,537.55","1.09B","0.38%"
"10/15/2019","11,544.45","11,475.15","11,575.75","11,457.65","897.27M","0.77%"
"10/14/2019","11,455.70","11,444.60","11,530.60","11,403.90","973.25M","0.37%"
"10/11/2019","11,412.95","11,368.90","11,468.95","11,299.50","1.16B","0.60%"
"10/10/2019","11,345.00","11,390.10","11,404.65","11,320.40","1.25B","-0.69%"
"10/09/2019","11,423.65","11,263.80","11,431.40","11,200.95","1.20B","1.64%"
"10/07/2019","11,239.05","11,320.55","11,349.05","11,225.30","1.06B","-0.57%"
"10/04/2019","11,303.40","11,516.45","11,529.10","11,287.50","1.25B","-1.24%"
"10/03/2019","11,444.80","11,458.90","11,504.60","11,393.55","1.40B","-0.46%"
"10/01/2019","11,497.50","11,655.50","11,694.60","11,380.80","1.88B","-1.00%"
"09/30/2019","11,613.30","11,643.55","11,653.90","11,532.10","1.44B","-0.43%"
"09/27/2019","11,663.50","11,700.65","11,741.15","11,651.25","979.14M","-0.44%"
"09/26/2019","11,714.85","11,609.50","11,751.15","11,606.30","1.20B","1.15%"
"09/25/2019","11,581.60","11,713.10","11,713.55","11,558.75","934.42M","-1.33%"
"09/24/2019","11,737.45","11,741.25","11,797.80","11,685.75","965.53M","-0.07%"
"09/23/2019","11,746.25","11,692.05","11,837.65","11,630.30","1.34B","2.75%"
"09/20/2019","11,432.00","10,891.55","11,524.00","10,831.40","2.05B","5.38%"
"09/19/2019","10,848.85","10,986.45","10,986.45","10,812.70","1.12B","-1.20%"
"09/18/2019","10,980.80","11,007.90","11,020.00","10,938.25","798.89M","0.27%"
"09/17/2019","10,951.55","11,137.15","11,137.15","10,931.55","851.22M","-1.69%"
"09/16/2019","11,139.85","11,123.90","11,186.55","11,100.65","650.42M","-0.58%"
"09/13/2019","11,205.10","11,122.00","11,213.65","11,071.10","929.29M","0.82%"
"09/12/2019","11,113.50","11,185.50","11,212.30","11,096.45","859.35M","-0.43%"
"09/11/2019","11,161.65","11,147.90","11,179.05","11,129.45","1.04B","0.35%"
"09/09/2019","11,122.95","11,059.35","11,147.70","11,015.30","616.87M","0.50%"
"09/06/2019","11,068.15","11,011.50","11,078.25","10,989.50","756.18M","0.85%"
"09/05/2019","10,975.00","10,983.05","11,043.25","10,945.80","842.55M","0.10%"
"09/04/2019","10,964.30","10,919.95","10,977.05","10,861.95","776.60M","0.36%"
"09/03/2019","10,925.20","11,092.10","11,098.10","10,900.45","722.97M","-2.06%"
"08/30/2019","11,155.10","11,110.10","11,174.35","11,002.20","971.31M","0.78%"
"08/29/2019","11,069.30","11,107.60","11,135.85","11,034.30","989.25M","-0.76%"
"08/28/2019","11,154.55","11,212.85","11,239.25","11,096.70","912.21M","-0.53%"
"08/27/2019","11,213.70","11,201.80","11,249.35","11,154.50","1.20B","0.55%"
"08/26/2019","11,152.65","11,098.75","11,164.05","10,852.45","1.15B","2.08%"
"08/23/2019","10,925.90","10,797.25","10,958.95","10,730.90","1.07B","0.82%"
"08/22/2019","10,836.85","10,999.10","11,001.80","10,815.45","1.11B","-1.59%"
"08/21/2019","11,012.00","11,119.05","11,131.15","11,000.75","868.73M","-0.93%"
"08/20/2019","11,115.60","11,169.00","11,179.35","11,083.90","774.30M","-0.39%"
"08/19/2019","11,158.95","11,200.25","11,251.45","11,144.00","645.26M","0.04%"
"08/16/2019","11,154.55","11,141.95","11,172.80","11,029.10","895.12M","0.19%"
"08/14/2019","11,133.75","11,096.70","11,178.20","11,036.10","868.09M","0.96%"
"08/13/2019","11,027.40","11,248.00","11,253.20","11,004.90","1.03B","-1.74%"
"08/09/2019","11,222.20","11,198.95","11,296.60","11,175.90","887.92M","0.70%"
"08/08/2019","11,144.15","11,017.00","11,169.85","10,960.75","863.78M","1.58%"
"08/07/2019","10,970.55","11,070.05","11,090.40","10,951.30","879.00M","-0.80%"
"08/06/2019","11,058.90","10,923.00","11,122.40","10,921.45","826.58M","0.81%"
"08/05/2019","10,970.05","11,001.60","11,004.40","10,887.45","791.96M","-1.17%"
"08/02/2019","11,100.45","11,030.05","11,180.80","10,944.40","1.01B","0.18%"
"08/01/2019","11,080.90","11,164.05","11,186.80","10,981.95","803.07M","-1.25%"
"07/31/2019","11,221.20","11,129.45","11,245.55","11,089.20","863.15M","0.37%"
"07/30/2019","11,179.55","11,313.00","11,367.50","11,167.10","1.03B","-0.99%"
"07/29/2019","11,290.90","11,413.85","11,416.35","11,252.95","1.29B","-0.91%"
"07/26/2019","11,394.70","11,350.35","11,416.05","11,312.75","776.99M","0.37%"
"07/25/2019","11,352.35","11,381.75","11,456.65","11,339.45","789.19M","-0.07%"
"07/24/2019","11,360.15","11,429.55","11,465.50","11,322.80","708.85M","-0.67%"
"07/23/2019","11,436.55","11,480.85","11,498.95","11,408.25","677.17M","-0.17%"
"07/22/2019","11,456.25","11,493.80","11,498.00","11,397.80","705.73M","-0.55%"
"07/19/2019","11,519.25","11,736.75","11,750.45","11,498.95","708.96M","-1.56%"
"07/18/2019","11,701.40","11,787.00","11,787.55","11,688.25","690.35M","-0.82%"
"07/17/2019","11,798.45","11,780.60","11,819.45","11,762.70","648.15M","0.21%"
"07/16/2019","11,773.15","11,698.55","11,778.55","11,677.15","659.50M","0.69%"
"07/15/2019","11,692.65","11,712.65","11,716.95","11,634.65","514.67M","0.32%"
"07/12/2019","11,654.85","11,697.10","11,738.85","11,641.45","522.36M","-0.20%"
"07/11/2019","11,678.60","11,655.40","11,692.80","11,613.05","515.46M","0.73%"
"07/10/2019","11,593.80","11,635.50","11,688.00","11,570.45","517.33M","-0.53%"
"07/09/2019","11,655.85","11,626.45","11,679.50","11,553.45","601.95M","0.05%"
"07/08/2019","11,650.35","11,858.70","11,860.05","11,613.80","676.97M","-2.13%"
"07/05/2019","11,904.05","12,063.90","12,081.70","11,888.60","800.02M","-1.17%"
"07/04/2019","12,044.80","12,027.00","12,066.75","12,022.90","621.66M","0.25%"
"07/03/2019","12,015.20","12,025.20","12,039.20","11,981.45","529.06M","0.11%"
"07/02/2019","12,001.60","11,983.45","12,008.20","11,910.70","500.30M","0.37%"
"07/01/2019","11,957.50","11,932.85","11,974.75","11,925.70","435.73M","0.63%"
"06/28/2019","11,882.10","11,951.40","11,961.50","11,867.90","494.74M","-0.41%"
"06/27/2019","11,931.35","11,941.90","11,992.60","11,912.10","852.29M","0.02%"
"06/26/2019","11,928.85","11,844.35","11,953.05","11,833.55","547.61M","0.48%"
"06/25/2019","11,871.90","11,762.40","11,888.15","11,732.65","493.75M","0.75%"
"06/24/2019","11,782.95","11,807.05","11,833.85","11,754.15","451.40M","-0.17%"
"06/21/2019","11,802.45","11,893.60","11,893.95","11,783.85","717.44M","-0.83%"
"06/20/2019","11,901.15","11,718.15","11,913.10","11,695.15","650.01M","1.26%"
"06/19/2019","11,753.05","11,814.05","11,869.80","11,686.95","664.91M","-0.07%"
"06/18/2019","11,761.65","11,748.45","11,797.45","11,711.85","557.13M","0.16%"
"06/17/2019","11,743.00","11,916.40","11,916.45","11,729.00","500.38M","-1.31%"
"06/14/2019","11,899.35","11,991.15","11,992.95","11,874.80","558.56M","-0.80%"
"06/13/2019","11,995.20","11,960.05","12,011.65","11,897.15","649.69M","0.05%"
"06/12/2019","11,989.20","12,050.00","12,050.05","11,953.25","443.05M","-0.53%"
"06/11/2019","12,053.60","12,042.45","12,085.10","11,984.10","510.75M","0.39%"
"06/10/2019","12,006.85","12,019.50","12,058.60","11,959.55","492.82M","0.42%"
"06/07/2019","11,957.05","11,951.65","11,983.00","11,854.25","490.20M","0.20%"
"06/06/2019","11,932.95","12,141.85","12,141.85","11,921.10","673.61M","-1.56%"
"06/04/2019","12,122.60","12,155.80","12,200.80","12,108.15","528.21M","-0.56%"
"06/03/2019","12,190.85","12,061.15","12,204.05","12,024.80","561.03M","1.35%"
"05/31/2019","12,028.25","12,092.45","12,136.65","11,935.90","800.23M","-0.08%"
"05/30/2019","12,038.20","11,968.55","12,059.65","11,963.60","875.20M","0.63%"
"05/29/2019","11,962.35","12,014.85","12,030.15","11,939.60","545.31B","-0.59%"
"05/28/2019","12,033.10","12,059.95","12,059.95","11,970.25","1,058.07B","0.08%"
"05/27/2019","12,023.75","11,950.55","12,052.70","11,908.75","683.04B","0.66%"
"05/24/2019","11,944.65","11,832.90","11,956.25","11,755.90","739.23B","1.70%"
"05/23/2019","11,745.50","11,974.75","12,115.90","11,704.75","1,019.87B","-0.56%"
"05/22/2019","11,811.30","11,806.65","11,855.10","11,760.10","651.78B","0.21%"
"05/21/2019","11,786.30","11,940.55","11,957.75","11,759.65","665.34B","-0.99%"
"05/20/2019","11,903.95","11,734.55","11,919.50","11,672.10","799.66B","3.64%"
"05/17/2019","11,485.85","11,344.70","11,502.35","11,340.55","742.57B","1.27%"
"05/16/2019","11,341.60","11,274.50","11,365.10","11,229.75","681.61B","0.78%"
"05/15/2019","11,253.85","11,363.45","11,383.60","11,232.40","711.66B","-0.57%"
"05/14/2019","11,318.00","11,250.05","11,388.90","11,201.20","822.71B","0.61%"
"05/13/2019","11,249.85","11,371.20","11,405.90","11,228.05","681.36B","-1.25%"
"05/10/2019","11,391.85","11,427.40","11,456.60","11,364.80","750.71B","-0.21%"
"05/09/2019","11,415.90","11,435.00","11,469.05","11,368.60","659.63B","-0.48%"
"05/08/2019","11,470.80","11,591.15","11,591.45","11,459.00","750.32B","-1.20%"
"05/07/2019","11,610.10","11,760.90","11,767.85","11,597.35","516.72B","-0.84%"
"05/06/2019","11,708.85","11,723.70","11,748.60","11,684.25","469.29B","-1.01%"
"05/03/2019","11,828.05","11,843.35","11,882.85","11,814.05","500.00B","-0.15%"
"05/02/2019","11,845.60","11,851.45","11,915.20","11,823.50","641.09B","-0.24%"
"04/30/2019","11,874.25","11,879.75","11,881.65","11,782.65","769.63B","-0.10%"
"04/26/2019","11,886.70","11,829.80","11,894.85","11,806.65","517.78B","0.84%"
"04/25/2019","11,787.40","11,880.00","11,938.55","11,770.20","882.69B","-0.69%"
"04/24/2019","11,869.55","11,750.75","11,883.20","11,726.60","530.75B","1.21%"
"04/23/2019","11,727.65","11,765.50","11,797.40","11,716.50","440.46B","-0.16%"
"04/22/2019","11,745.90","11,885.05","11,885.05","11,735.75","434.15B","-1.41%"
"04/18/2019","11,913.35","12,013.70","12,013.70","11,894.65","573.79B","-0.31%"
"04/16/2019","11,950.05","11,902.00","11,972.50","11,898.00","621.57B","0.79%"
"04/15/2019","11,856.45","11,833.00","11,868.85","11,812.25","512.06B","0.41%"
"04/12/2019","11,807.85","11,775.40","11,820.25","11,746.80","468.45B","0.41%"
"04/11/2019","11,760.00","11,752.00","11,770.40","11,713.95","501.92B","0.14%"
"04/10/2019","11,743.90","11,803.10","11,835.60","11,731.20","592.38B","-0.69%"
"04/09/2019","11,825.65","11,768.30","11,837.15","11,721.30","535.90B","0.56%"
"04/08/2019","11,760.10","11,856.15","11,862.25","11,706.80","611.19B","-0.51%"
"04/05/2019","11,820.10","11,794.05","11,842.05","11,767.10","585.48B","0.57%"
"04/04/2019","11,753.50","11,813.55","11,814.40","11,711.00","648.26B","-0.35%"
"04/03/2019","11,794.60","11,886.50","11,912.65","11,780.55","660.31B","-0.56%"
"04/02/2019","11,861.40","11,873.50","11,876.10","11,814.00","688.00B","0.24%"
"04/01/2019","11,832.65","11,834.85","11,902.25","11,809.00","677.67B","0.37%"
"03/29/2019","11,789.20","11,776.25","11,794.85","11,727.30","922.21B","0.60%"
"03/28/2019","11,719.35","11,614.30","11,735.15","11,603.70","941.03B","1.07%"
"03/27/2019","11,595.65","11,682.00","11,698.45","11,567.50","617.83B","-0.32%"
"03/26/2019","11,632.65","11,527.25","11,647.05","11,510.15","516.91B","1.11%"
"03/25/2019","11,504.75","11,551.15","11,551.15","11,464.75","496.17B","-0.94%"
"03/22/2019","11,613.55","11,706.40","11,733.20","11,592.95","613.64B","-0.58%"
"03/20/2019","11,681.30","11,717.70","11,719.60","11,663.70","693.00B","-0.13%"
"03/19/2019","11,696.50","11,668.55","11,706.55","11,621.15","520.33B","0.57%"
"03/18/2019","11,629.75","11,641.25","11,693.90","11,580.95","510.98B","0.30%"
"03/15/2019","11,595.05","11,554.85","11,653.05","11,550.60","700.55B","0.63%"
"03/14/2019","11,522.90","11,566.30","11,569.00","11,494.90","469.37B","-0.04%"
"03/13/2019","11,527.20","11,525.35","11,540.55","11,472.90","629.81B","0.24%"
"03/12/2019","11,499.95","11,441.00","11,521.85","11,436.70","638.43B","1.09%"
"03/11/2019","11,375.70","11,260.65","11,387.35","11,251.75","567.38B","1.34%"
"03/08/2019","11,225.00","11,225.35","11,236.00","11,194.05","520.22B","-0.17%"
"03/07/2019","11,244.05","11,270.55","11,278.40","11,219.55","574.08B","-0.02%"
"03/06/2019","11,246.20","11,218.40","11,257.00","11,197.35","625.20B","0.62%"
"03/05/2019","11,177.20","11,043.95","11,185.10","11,001.00","618.76B","1.24%"
"03/01/2019","11,040.55","11,009.70","11,053.20","10,998.00","569.55B","0.74%"
"02/28/2019","10,959.90","11,019.60","11,019.90","10,948.35","953.84B","-0.02%"
"02/27/2019","10,961.80","11,027.60","11,097.50","10,903.65","575.90B","-0.18%"
"02/26/2019","10,981.55","10,917.85","11,036.15","10,866.20","612.23B","-0.36%"
"02/25/2019","11,021.75","10,960.85","11,029.05","10,934.60","609.84B","0.77%"
"02/22/2019","10,937.35","10,920.45","10,946.15","10,901.05","568.90B","0.11%"
"02/21/2019","10,925.05","10,875.30","10,940.80","10,853.45","438.89B","0.55%"
"02/20/2019","10,865.10","10,781.45","10,882.30","10,778.30","460.39B","1.25%"
"02/19/2019","10,731.10","10,758.30","10,846.15","10,713.30","466.20B","-0.28%"
"02/18/2019","10,761.20","10,857.90","10,876.35","10,749.75","476.72B","-0.78%"
"02/15/2019","10,845.85","10,917.00","10,921.65","10,743.75","713.62B","-0.39%"
"02/14/2019","10,888.40","10,914.10","10,922.55","10,856.90","822.64B","-0.32%"
"02/13/2019","10,923.90","11,009.50","11,028.85","10,903.60","474.59B","-0.43%"
"02/12/2019","10,971.40","11,022.90","11,054.00","10,963.10","458.53B","-0.53%"
"02/11/2019","11,030.00","11,080.05","11,080.05","10,996.30","456.23B","-0.58%"
"02/08/2019","11,094.10","11,184.25","11,199.20","11,076.15","546.05B","-1.20%"
"02/07/2019","11,229.05","11,215.30","11,272.20","11,198.75","477.55B","0.21%"
"02/06/2019","11,206.00","11,111.75","11,217.60","11,108.70","453.22B","1.14%"
"02/05/2019","11,079.65","11,067.00","11,104.55","11,044.60","443.60B","0.08%"
"02/04/2019","11,070.45","11,051.05","11,084.75","10,975.00","455.40B","0.03%"
"02/01/2019","11,066.70","11,018.70","11,157.65","10,981.15","706.45B","0.64%"
"01/31/2019","10,996.80","10,869.25","11,002.50","10,853.90","836.96B","1.54%"
"01/30/2019","10,829.50","10,879.45","10,886.90","10,788.25","567.12B","0.00%"
"01/29/2019","10,829.95","10,826.40","10,868.00","10,763.15","518.52B","-0.06%"
"01/28/2019","10,836.65","10,978.90","10,985.35","10,803.25","583.92B","-1.20%"
"01/25/2019","10,968.30","11,062.55","11,128.70","10,941.85","629.07B","-0.73%"
"01/24/2019","11,049.05","11,047.85","11,064.25","11,000.50","521.46B","0.13%"
"01/23/2019","11,034.80","11,133.25","11,145.10","11,015.75","431.97B","-0.80%"
"01/22/2019","11,124.35","11,142.75","11,142.75","11,057.60","460.40B","-0.26%"
"01/21/2019","11,153.35","11,122.10","11,188.50","11,090.65","426.71B","0.39%"
"01/18/2019","11,109.50","11,135.25","11,146.45","11,066.85","455.94B","-0.13%"
"01/17/2019","11,123.90","11,141.45","11,151.70","11,066.70","392.33B","0.11%"
"01/16/2019","11,111.65","11,120.65","11,151.25","11,097.40","382.30B","0.04%"
"01/15/2019","11,107.75","11,005.05","11,117.45","11,005.05","415.96B","1.30%"
"01/14/2019","10,965.05","11,033.65","11,034.45","10,918.35","413.11B","-0.55%"
"01/11/2019","11,025.85","11,067.15","11,081.85","10,970.75","372.76B","-0.26%"
"01/10/2019","11,054.45","11,083.65","11,087.65","11,032.05","394.89B","-0.21%"
"01/09/2019","11,078.00","11,089.45","11,098.35","10,973.10","485.65B","0.42%"
"01/08/2019","11,031.30","11,018.90","11,047.45","10,967.85","411.38B","0.24%"
"01/07/2019","11,005.10","11,044.05","11,070.20","10,983.55","408.86B","0.36%"
"01/04/2019","10,966.15","10,940.90","10,981.45","10,869.45","463.08B","0.47%"
"01/03/2019","10,914.80","11,035.70","11,059.55","10,904.85","463.01B","-1.06%"
"01/02/2019","11,032.00","11,110.15","11,139.45","10,977.65","479.57B","-1.05%"
"01/01/2019","11,148.80","11,130.55","11,161.00","11,051.50","261.69B","0.35%"
"12/31/2018","11,110.15","11,154.10","11,167.40","11,100.35","307.71B","0.08%"
"12/28/2018","11,101.65","11,056.60","11,134.20","11,053.35","380.42B","0.78%"
"12/27/2018","11,015.80","11,055.50","11,068.75","11,003.50","686.27B","0.43%"
"12/26/2018","10,968.85","10,875.10","10,988.15","10,766.50","434.84B","0.59%"
"12/24/2018","10,904.70","11,028.80","11,030.60","10,891.15","377.60B","-0.92%"
"12/21/2018","11,005.85","11,198.65","11,220.00","10,991.50","602.70B","-1.75%"
"12/20/2018","11,201.35","11,144.05","11,212.10","11,135.75","476.92B","-0.20%"
"12/19/2018","11,223.40","11,177.95","11,239.65","11,176.35","506.41B","0.65%"
"12/18/2018","11,150.90","11,089.65","11,160.25","11,061.05","430.33B","0.23%"
"12/17/2018","11,125.75","11,087.20","11,136.75","11,077.40","435.54B","0.77%"
"12/14/2018","11,040.30","11,018.15","11,055.30","10,986.80","534.77B","0.16%"
"12/13/2018","11,023.05","11,031.75","11,071.45","10,979.40","546.79B","0.57%"
"12/12/2018","10,960.45","10,805.45","10,974.55","10,778.15","529.06B","1.85%"
"12/11/2018","10,761.75","10,546.40","10,782.25","10,532.65","616.41B","0.71%"
"12/10/2018","10,686.25","10,706.70","10,752.10","10,674.15","538.06B","-1.91%"
"12/07/2018","10,894.10","10,849.10","10,903.45","10,804.25","494.14B","0.82%"
"12/06/2018","10,805.85","10,922.60","10,924.35","10,793.70","507.91B","-1.67%"
"12/05/2018","10,989.15","11,036.10","11,037.25","10,953.75","501.91B","-0.88%"
"12/04/2018","11,086.40","11,097.50","11,112.65","11,054.65","487.80B","-0.15%"
"12/03/2018","11,103.20","11,146.80","11,154.20","11,065.55","608.64B","0.10%"
"11/30/2018","11,092.25","11,098.35","11,130.00","11,045.85","802.09B","0.24%"
"11/29/2018","11,065.90","11,017.75","11,087.75","10,990.65","941.64B","1.15%"
"11/28/2018","10,940.25","10,926.75","10,972.85","10,919.80","609.90B","0.32%"
"11/27/2018","10,905.85","10,848.55","10,915.05","10,825.30","541.40B","0.45%"
"11/26/2018","10,856.85","10,803.45","10,866.70","10,719.60","508.19B","0.89%"
"11/22/2018","10,761.40","10,847.75","10,878.85","10,746.75","408.06B","-0.69%"
"11/21/2018","10,836.30","10,891.40","10,897.60","10,791.05","492.69B","-0.36%"
"11/20/2018","10,875.00","10,963.95","10,967.10","10,860.10","483.56B","-1.03%"
"11/19/2018","10,988.15","10,958.25","10,999.35","10,914.60","482.56B","0.73%"
"11/16/2018","10,908.20","10,871.60","10,922.05","10,855.05","602.28B","0.59%"
"11/15/2018","10,844.60","10,807.30","10,867.10","10,779.05","518.89B","0.38%"
"11/14/2018","10,803.15","10,857.95","10,875.15","10,759.10","670.24B","-0.04%"
"11/13/2018","10,807.30","10,686.20","10,820.35","10,674.25","385.55B","0.86%"
"11/12/2018","10,715.05","10,847.30","10,883.10","10,696.40","386.54B","-1.00%"
"11/09/2018","10,823.30","10,845.90","10,855.40","10,779.15","441.55B","-0.04%"
"11/07/2018","10,827.65","10,842.95","10,845.50","10,822.15","4.22B","0.64%"
"11/06/2018","10,758.45","10,790.10","10,836.40","10,717.30","438.81B","-0.02%"
